U10,Seed,Group,MssAlong,MssCross,MssTotal,Gamma
18,12,Raw Modified Lie,0.0577674228496168,0.0386327289492334,0.0964001517988501,0.817779457646164
18,12,MSS-Constrained Modified Lie,0.0514042718410463,0.0381626867034379,0.0895669585444842,0.86162812217847
18,13,Linear Elfouhaily,0.0569987766372315,0.0386290501915706,0.0956278268288021,0.823235798813447
18,13,Raw Modified Lie,0.0570885652423079,0.0386470114595167,0.0957355767018246,0.822779369835233
18,13,MSS-Constrained Modified Lie,0.0513738979119117,0.0381633920163768,0.0895372899282885,0.861890760419143
18,14,Linear Elfouhaily,0.0600167449556546,0.0387544503503947,0.0987711953060494,0.803571586475881
18,14,Raw Modified Lie,0.0600900641670063,0.0387764140946289,0.0988664782616352,0.803308733141429
18,14,MSS-Constrained Modified Lie,0.0515056883079605,0.0381697710428474,0.0896754593508079,0.860859308315043
18,15,Linear Elfouhaily,0.0575664116061916,0.0372038164646434,0.0947702280708349,0.803913214082773
18,15,Raw Modified Lie,0.0576411125701761,0.0372235444959758,0.0948646570661519,0.803605101557409
18,15,MSS-Constrained Modified Lie,0.0513986461434225,0.038091849424667,0.0894904955680894,0.860875185573657
18,16,Linear Elfouhaily,0.0609785126884496,0.0383896799397331,0.0993681926281827,0.79344866174507
18,16,Raw Modified Lie,0.0610666405127169,0.0384159082338312,0.0994825487465481,0.793146730521918
18,16,MSS-Constrained Modified Lie,0.0515472217950235,0.038151948916201,0.0896991707112245,0.860311507941581
18,17,Linear Elfouhaily,0.0600899713470904,0.0388334101868106,0.098923381533901,0.803899514918507
18,17,Raw Modified Lie,0.0601683247160722,0.0388546378317866,0.0990229625478588,0.803595457000065
18,17,MSS-Constrained Modified Lie,0.0515090402530635,0.0381736173562849,0.0896826576093485,0.860874668976175
18,18,Linear Elfouhaily,0.060226890015463,0.0391014599877253,0.0993283500031882,0.805751769479434
18,18,Raw Modified Lie,0.0603177756743431,0.0391245695471758,0.0994423452215189,0.805382386233861
18,18,MSS-Constrained Modified Lie,0.0515154298339392,0.0381868338215393,0.0897022636554785,0.860970282982158
18,19,Linear Elfouhaily,0.0595118525683804,0.038707023728371,0.0982188762967515,0.806479169401406
18,19,Raw Modified Lie,0.0595850643365941,0.0387184964296691,0.0983035607662632,0.806102996631613
18,19,MSS-Constrained Modified Lie,0.0514839586207581,0.038166918440272,0.0896508770610301,0.86100878398614
18,20,Linear Elfouhaily,0.0593989113852171,0.0387991234368418,0.0981980348220589,0.808205337315109
18,20,Raw Modified Lie,0.0594856433458497,0.0388211640001198,0.0983068073459695,0.807845285896059
18,20,MSS-Constrained Modified Lie,0.0514796600205615,0.038171972326871,0.0896516323474325,0.861101736649723
20,1,Linear Elfouhaily,0.0622117758047252,0.0413046887532198,0.103516464557945,0.814823184840625
20,1,Raw Modified Lie,0.0623016715794684,0.0413318753407838,0.103633546920252,0.814503033047667
20,1,MSS-Constrained Modified Lie,0.0550618733556458,0.0408616937470486,0.0959235671026945,0.86145518764854
20,2,Linear Elfouhaily,0.0623383535151593,0.0400769655000836,0.102415319015243,0.801806830467975
20,2,Raw Modified Lie,0.0624238685041165,0.0400948360873675,0.102518704591484,0.801436064367488
20,2,MSS-Constrained Modified Lie,0.0550672681796312,0.0407996587894328,0.0958669269690641,0.860758855519032
20,3,Linear Elfouhaily,0.0613013725887094,0.039814352870545,0.101115725459254,0.805906634779521
20,3,Raw Modified Lie,0.0613941565745113,0.0398357934893771,0.101229950063888,0.805514230869312
20,3,MSS-Constrained Modified Lie,0.0550214903880347,0.0407864383578637,0.0958079287458983,0.860977329665147
20,4,Linear Elfouhaily,0.0625826205474562,0.0409478314110154,0.103530451958472,0.808888350829528
20,4,Raw Modified Lie,0.0626831197102531,0.0409692089628529,0.103652328673106,0.808450600265695
20,4,MSS-Constrained Modified Lie,0.055078680616001,0.0408436915617086,0.0959223721777096,0.861133986131035
20,5,Linear Elfouhaily,0.0616518506849923,0.041172369471095,0.102824220156087,0.817202848422603
20,5,Raw Modified Lie,0.0617351765641111,0.0411931718110057,0.102928348375117,0.816857440658767
20,5,MSS-Constrained Modified Lie,0.055036731333631,0.0408548265104712,0.0958915578441022,0.861579523407337
20,6,Linear Elfouhaily,0.0624055509703102,0.0400279851980971,0.102433536168407,0.800885174464289
20,6,Raw Modified Lie,0.0625025290968928,0.0400497038062426,0.102552232903135,0.800480687972086
20,6,MSS-Constrained Modified Lie,0.0550707356300562,0.0407973612779356,0.0958680969079917,0.860707521748584
20,7,Linear Elfouhaily,0.0619651651243826,0.0397168264407773,0.10168199156516,0.800596088377916
20,7,Raw Modified Lie,0.062061027287615,0.0397422287350604,0.101803256022675,0.800233317646914
20,7,MSS-Constrained Modified Lie,0.0550512197912912,0.0407816431262163,0.0958328629175075,0.860694220693222
20,8,Linear Elfouhaily,0.0636425357457976,0.0402422269136369,0.103884762659434,0.795183326621213
20,8,Raw Modified Lie,0.0637350108662934,0.0402632783289207,0.103998289195214,0.794814048100387
20,8,MSS-Constrained Modified Lie,0.0551245302306943,0.0408082118975099,0.0959327421282042,0.860401843191297
20,9,Linear Elfouhaily,0.0639785670311361,0.0413409760817281,0.105319543112864,0.803846469764044
20,9,Raw Modified Lie,0.064042776442214,0.0413607798555714,0.105403556297785,0.803635815406786
20,9,MSS-Constrained Modified Lie,0.0551378091497285,0.0408631220578444,0.0960009312075729,0.860876830679612
20,10,Linear Elfouhaily,0.0593987162947433,0.0409381928923495,0.100336909187093,0.830186762839588
20,10,Raw Modified Lie,0.0594936011319877,0.0409556309966908,0.100449232128679,0.829701130789757
20,10,MSS-Constrained Modified Lie,0.0549350483531359,0.0408430146367715,0.0957780629899074,0.86225185916378
20,11,Linear Elfouhaily,0.0622693615822434,0.0410245211656441,0.103293882747888,0.811679455787792
20,11,Raw Modified Lie,0.0623762546229265,0.0410496893609711,0.103425943983898,0.811232405151663
20,11,MSS-Constrained Modified Lie,0.0550651672870921,0.0408476995147023,0.0959128668017943,0.861281898704284
20,12,Linear Elfouhaily,0.0626906133188821,0.040693039033559,0.103383652352441,0.805672987951884
20,12,Raw Modified Lie,0.0627726413448782,0.040709628458976,0.103482269803854,0.805310511298028
20,12,MSS-Constrained Modified Lie,0.0550826110136511,0.0408307131972938,0.0959133242109449,0.860966441030293
20,13,Linear Elfouhaily,0.0613471536254192,0.0406497860860955,0.101996939711515,0.814014092577402
20,13,Raw Modified Lie,0.0614366557400615,0.0406676874877238,0.102104343227785,0.813600028622014
20,13,MSS-Constrained Modified Lie,0.0550233941513755,0.0408286088814028,0.0958520030327783,0.861407409570302
20,14,Linear Elfouhaily,0.0644242936712041,0.0406865908385434,0.105110884509747,0.794695617207085
20,14,Raw Modified Lie,0.0644973673937153,0.0407084846173066,0.105205852011022,0.794458971737189
20,14,MSS-Constrained Modified Lie,0.0551573125403943,0.0408306558343354,0.0959879683747297,0.860382620254405
20,15,Linear Elfouhaily,0.061862392846598,0.0394314722467168,0.101293865093315,0.798377224066926
20,15,Raw Modified Lie,0.0619368436774264,0.0394511354852735,0.1013879791627,0.798096155749336
20,15,MSS-Constrained Modified Lie,0.055045706697294,0.0407666555914877,0.0958123622887817,0.860579142979388
20,16,Linear Elfouhaily,0.0650277461354419,0.040280098500665,0.105307844636107,0.78703837975349
20,16,Raw Modified Lie,0.0651155889719819,0.0403062442685138,0.105421833240496,0.786762550796372
20,16,MSS-Constrained Modified Lie,0.0551836276820856,0.0408103881671827,0.0959940158492683,0.859963937122931
20,17,Linear Elfouhaily,0.0643667770031855,0.0407702692896021,0.105137046292788,0.795867752890409
20,17,Raw Modified Lie,0.0644448723029331,0.0407914282937914,0.105236300596724,0.795591752510438
20,17,MSS-Constrained Modified Lie,0.0551550670160759,0.0408348114439482,0.095989878460024,0.860443917655661
20,18,Linear Elfouhaily,0.0652677178424262,0.0412875225704546,0.106555240412881,0.795353503325555
20,18,Raw Modified Lie,0.065358312452674,0.0413105583083484,0.106668870761022,0.795023776464898
20,18,MSS-Constrained Modified Lie,0.0551938945810326,0.0408606397620704,0.096054534343103,0.860413193522752
20,19,Linear Elfouhaily,0.0644083225534833,0.0407771764073019,0.105185498960785,0.795678422239207
20,19,Raw Modified Lie,0.0644812896668466,0.0407886051571713,0.105269894824018,0.7953395321811
20,19,MSS-Constrained Modified Lie,0.0551566249857993,0.0408346701323462,0.0959912951181455,0.860430276605798
20,20,Linear Elfouhaily,0.0637054663180738,0.0408492470380758,0.10455471335615,0.800762410678009
20,20,Raw Modified Lie,0.0637919134680888,0.0408712159926735,0.104663129460762,0.800434805432764
20,20,MSS-Constrained Modified Lie,0.055126989946083,0.0408388013659932,0.0959657913120762,0.860705054948163
22,1,Linear Elfouhaily,0.0663979175754977,0.0430302100019961,0.109428127577494,0.805025251697384
22,1,Raw Modified Lie,0.066487493378483,0.0430573031027247,0.109544796481208,0.804736003891295
22,1,MSS-Constrained Modified Lie,0.0583741683582239,0.043267535657174,0.101641704015398,0.860935720005225
22,2,Linear Elfouhaily,0.0659784433345728,0.0418842793055561,0.107862722640129,0.796754437826054
22,2,Raw Modified Lie,0.0660636540576143,0.0419020832770809,0.107965737334695,0.796409647184718
22,2,MSS-Constrained Modified Lie,0.0583555058287082,0.0432087397700735,0.101564245598782,0.860488124315144
22,3,Linear Elfouhaily,0.0655874703212972,0.0414960516577135,0.107083521979011,0.795413481286143
22,3,Raw Modified Lie,0.0656799245698037,0.0415174144438016,0.107197339013605,0.795058027709846
22,3,MSS-Constrained Modified Lie,0.0583385110491107,0.0431888195570363,0.101527330606147,0.860415046902541
22,4,Linear Elfouhaily,0.066375702495517,0.0427636674967596,0.109139369992277,0.802662376831797
22,4,Raw Modified Lie,0.0664758464165582,0.0427849686352612,0.109260815051819,0.802257288022212
22,4,MSS-Constrained Modified Lie,0.0583736570302584,0.0432538111696406,0.101627468199899,0.860802934625125
22,5,Linear Elfouhaily,0.0659908643622037,0.0429083412330994,0.108899205595303,0.806359959609711
22,5,Raw Modified Lie,0.0660738888642913,0.0429290685168044,0.109002957381096,0.806047802521563
22,5,MSS-Constrained Modified Lie,0.0583559578271499,0.0432610834894391,0.101617041316589,0.861005836213992
22,6,Linear Elfouhaily,0.0666242382856914,0.041759114419085,0.108383352704776,0.791697934045316
22,6,Raw Modified Lie,0.0667208827295418,0.0417807573019333,0.108501640031475,0.791329328622068
22,6,MSS-Constrained Modified Lie,0.0583843967816754,0.0432024756828166,0.101586872464492,0.860212835400582
22,7,Linear Elfouhaily,0.0657048517550568,0.0414627458931425,0.107167597648199,0.794383674207034
22,7,Raw Modified Lie,0.0658003748218531,0.0414880592616101,0.107288434083463,0.794049133435482
22,7,MSS-Constrained Modified Lie,0.0583438557374313,0.0431872921959541,0.101531147933385,0.860360422494771
22,8,Linear Elfouhaily,0.0681066693818446,0.0422667053010683,0.110373374682913,0.78777895846038
22,8,Raw Modified Lie,0.0681988177444881,0.0422876811390145,0.110486498883503,0.787441886455606
22,8,MSS-Constrained Modified Lie,0.0584483897179166,0.0432285344926607,0.101676924210577,0.860001048999648
22,9,Linear Elfouhaily,0.06770075927259,0.0430873745389817,0.110788133811572,0.797771002084494
22,9,Raw Modified Lie,0.0677647201049626,0.0431071052513629,0.110871825356325,0.797576970481837
22,9,MSS-Constrained Modified Lie,0.0584297315212738,0.0432700365491286,0.101699768070402,0.860551142710895
22,10,Linear Elfouhaily,0.0630724705688651,0.0426540725302071,0.105726543099072,0.822356879986642
22,10,Raw Modified Lie,0.0631670178145275,0.0426714444373264,0.105838462251854,0.821908525090831
22,10,MSS-Constrained Modified Lie,0.0582248297095105,0.0432480655142944,0.101472895223805,0.861845125424155
22,11,Linear Elfouhaily,0.0664378764940662,0.0426762611861838,0.10911413768025,0.801466382753687
22,11,Raw Modified Lie,0.0665444023630846,0.0427013415246126,0.109245743887697,0.801059905606786
22,11,MSS-Constrained Modified Lie,0.0583766655683018,0.0432495800647078,0.10162624563301,0.860738650900969
22,12,Linear Elfouhaily,0.0675493561024839,0.0425578523862541,0.110107208488738,0.793741788009041
22,12,Raw Modified Lie,0.0676310847734824,0.0425743786149482,0.110205463388431,0.793416051395066
22,12,MSS-Constrained Modified Lie,0.0584239648036435,0.0432431413177542,0.101667106121398,0.860326111953344
22,13,Linear Elfouhaily,0.0653741403955909,0.0424293001037148,0.107803440499306,0.805619441555061
22,13,Raw Modified Lie,0.0654633268366209,0.0424471355442785,0.107910462380899,0.805239662049763
22,13,MSS-Constrained Modified Lie,0.0583288765790387,0.0432366700351316,0.10156554661417,0.860962653585977
22,14,Linear Elfouhaily,0.0685143132695163,0.0423956793300351,0.110909992599551,0.786629347075537
22,14,Raw Modified Lie,0.0685871165275173,0.0424174960085365,0.111004612536054,0.786414008960421
22,14,MSS-Constrained Modified Lie,0.0584649840565952,0.0432351599920466,0.101700144048642,0.859944884582883
22,15,Linear Elfouhaily,0.0658664137328526,0.0413171845466481,0.107183598279501,0.792014898423825
22,15,Raw Modified Lie,0.0659405889823271,0.0413367763929798,0.107277365375307,0.791756963759354
22,15,MSS-Constrained Modified Lie,0.05835006570657,0.0431794045762369,0.101529470282807,0.860236072428983
22,16,Linear Elfouhaily,0.0687410581975394,0.0417934379708576,0.110534496168397,0.779733049333824
22,16,Raw Modified Lie,0.0688285870248392,0.0418194927933183,0.110648079818158,0.77947995886293
22,16,MSS-Constrained Modified Lie,0.0584752585910228,0.043204477480673,0.101679736071696,0.859564167883776
22,17,Linear Elfouhaily,0.068400725955618,0.042467275476741,0.110868001432359,0.787946705754937
22,17,Raw Modified Lie,0.0684785369197606,0.0424883588428006,0.110966895762561,0.787694370660303
22,17,MSS-Constrained Modified Lie,0.0584603528052412,0.0432387685706881,0.101699121375929,0.860014834373585
22,18,Linear Elfouhaily,0.0699450743345294,0.043077638489065,0.113022712823594,0.784779004404368
22,18,Raw Modified Lie,0.0700353482493545,0.0431005928782059,0.11313594112756,0.784481986880583
22,18,MSS-Constrained Modified Lie,0.0585260983739017,0.0432697096762776,0.101795808050179,0.85983912766568
22,19,Linear Elfouhaily,0.0691352609809282,0.0425123560826851,0.111647617063613,0.784165595352596
22,19,Raw Modified Lie,0.0692079585515579,0.0425237364262033,0.111731694977761,0.783858531126862
22,19,MSS-Constrained Modified Lie,0.0584913318364251,0.0432405679794122,0.101731899815837,0.859804947523132
22,20,Linear Elfouhaily,0.0676882104739773,0.0425785439123188,0.110266754386296,0.793119972515917
22,20,Raw Modified Lie,0.0677743438205004,0.04260043396029,0.11037477778079,0.79281955006005
22,20,MSS-Constrained Modified Lie,0.0584301463928953,0.0432444641645152,0.101674610557411,0.86029376013568
24,1,Linear Elfouhaily,0.0704585903917506,0.0445482583941692,0.11500684878592,0.795148767005395
24,1,Raw Modified Lie,0.0705482009457699,0.0445752675125507,0.115123468458321,0.794884461598195
24,1,MSS-Constrained Modified Lie,0.0614083862064883,0.0454604987266676,0.106868884933156,0.860405654230758
24,2,Linear Elfouhaily,0.0693948114672796,0.0434203577875279,0.112815169254808,0.791012230932669
24,2,Raw Modified Lie,0.0694795794621921,0.0434381221514002,0.112917701613592,0.790691245905833
24,2,MSS-Constrained Modified Lie,0.0613615393878502,0.0454017977864749,0.106763337174325,0.860178140788384
24,3,Linear Elfouhaily,0.0697647903752165,0.0429574285388351,0.112722218914052,0.78469519152633
24,3,Raw Modified Lie,0.0698567211359021,0.042978691570314,0.112835412706216,0.784372747994453
24,3,MSS-Constrained Modified Lie,0.0613781504090285,0.0453776663402172,0.106755816749246,0.859833140652375
24,4,Linear Elfouhaily,0.0698736835292384,0.0443054516018121,0.114179135131051,0.796290921824468
24,4,Raw Modified Lie,0.0699732276495731,0.0443266351623043,0.114299862811877,0.795914522590259
24,4,MSS-Constrained Modified Lie,0.0613832646595552,0.0454477865131387,0.106831051172694,0.860461368317113
24,5,Linear Elfouhaily,0.0701668848915761,0.044439059410772,0.114605944302348,0.795822715085774
24,5,Raw Modified Lie,0.0702497478783906,0.0444597118274868,0.114709459705877,0.795538013884867
24,5,MSS-Constrained Modified Lie,0.0613953706714648,0.0454545989318035,0.106849969603268,0.860441011607617
24,6,Linear Elfouhaily,0.070569156383361,0.0432052083135586,0.11377436469692,0.78245719580531
24,6,Raw Modified Lie,0.0706658376830824,0.0432267482924403,0.113892585975523,0.782116643574498
24,6,MSS-Constrained Modified Lie,0.0614135019760217,0.045390725708529,0.106804227684551,0.859709313768254
24,7,Linear Elfouhaily,0.0692743168179268,0.0429932933219211,0.112267610139848,0.787796833974667
24,7,Raw Modified Lie,0.0693691924138612,0.0430185920114027,0.112387784425264,0.787489508822163
24,7,MSS-Constrained Modified Lie,0.0613566612378286,0.0453797717916465,0.106736433029475,0.860003649452421
24,8,Linear Elfouhaily,0.0723179145237617,0.0440047189799413,0.116322633503703,0.780057611923176
24,8,Raw Modified Lie,0.0724094795674278,0.0440256130233248,0.116435092590753,0.779749298863941
24,8,MSS-Constrained Modified Lie,0.0614883952152174,0.0454323047197461,0.106920699934963,0.859579016054088
24,9,Linear Elfouhaily,0.0711754025214962,0.0445195667815588,0.115694969303055,0.790879828303484
24,9,Raw Modified Lie,0.0712393687851405,0.0445393201091214,0.115778688894262,0.790700039066471
24,9,MSS-Constrained Modified Lie,0.0614383283125822,0.0454586649595367,0.106896993272119,0.860178619081564
24,10,Linear Elfouhaily,0.0665714979340064,0.0440431454411148,0.110614643375121,0.813382827555927
24,10,Raw Modified Lie,0.0666655648906294,0.0440605278123372,0.110726092702967,0.812969150677419
24,10,MSS-Constrained Modified Lie,0.0612348227982877,0.0454341055601955,0.106668928358483,0.861373999837019
24,11,Linear Elfouhaily,0.070479660605939,0.0440738032708551,0.114553463876794,0.790784889944793
24,11,Raw Modified Lie,0.0705853047519884,0.0440987133366819,0.11468401808867,0.790416162359532
24,11,MSS-Constrained Modified Lie,0.0614100006458476,0.0454360735476734,0.106846074193521,0.860163175404236
24,12,Linear Elfouhaily,0.0722241624572062,0.0442124177828734,0.11643658024008,0.78240366378363
24,12,Raw Modified Lie,0.0723053144831469,0.0442286978843897,0.116534012367537,0.782108430338187
24,12,MSS-Constrained Modified Lie,0.0614839694655828,0.0454427605163534,0.106926729981936,0.859708862363017
24,13,Linear Elfouhaily,0.0691404116137155,0.0440112897093056,0.113151701323021,0.797840480009769
24,13,Raw Modified Lie,0.0692292793698331,0.0440290390196029,0.113258318389436,0.797488993449714
24,13,MSS-Constrained Modified Lie,0.0613504676869445,0.0454324814863406,0.106782949173285,0.86054639629109
24,14,Linear Elfouhaily,0.0723753438195072,0.043955832969372,0.116331176788879,0.779314823783609
24,14,Raw Modified Lie,0.0724477243848745,0.0439775454881758,0.11642526987305,0.779117786399737
24,14,MSS-Constrained Modified Lie,0.0614900186371006,0.0454298232639451,0.106919841901046,0.859544194361964
24,15,Linear Elfouhaily,0.0696276318522076,0.0429502690923075,0.112577900944515,0.78540223423413
24,15,Raw Modified Lie,0.0697016171482245,0.0429697879465854,0.11267140509481,0.785163637039113
24,15,MSS-Constrained Modified Lie,0.0613713292681935,0.0453771962637507,0.106748525531944,0.859876468721028
24,16,Linear Elfouhaily,0.0722443950173821,0.0430487758794945,0.115293170896877,0.771930718872704
24,16,Raw Modified Lie,0.0723315260008724,0.0430747211655983,0.115406247166471,0.77169808688191
24,16,MSS-Constrained Modified Lie,0.0614850837064433,0.0453827304553428,0.106867814161786,0.85913305058909
24,17,Linear Elfouhaily,0.0722143227333836,0.0439645582149826,0.116178880948366,0.780260614533778
24,17,Raw Modified Lie,0.0722921996443691,0.0439855956672212,0.11627779531159,0.780026790772996
24,17,MSS-Constrained Modified Lie,0.0614834118151299,0.0454302390288678,0.106913650843998,0.859594308527669
24,18,Linear Elfouhaily,0.0743096362038807,0.0445530222454684,0.118862658449349,0.774312048858644
24,18,Raw Modified Lie,0.074399780849585,0.0445759180704357,0.118975698920021,0.774041632312243
24,18,MSS-Constrained Modified Lie,0.0615718170194608,0.0454605319003113,0.107032348919772,0.859263316473491
24,19,Linear Elfouhaily,0.0736797049596844,0.0439450251660394,0.117624730125724,0.772290903869382
24,19,Raw Modified Lie,0.0737519042341771,0.0439563427828008,0.117708247016978,0.772012187959156
24,19,MSS-Constrained Modified Lie,0.0615448969924875,0.0454287278687763,0.106973624861264,0.859150531678011
24,20,Linear Elfouhaily,0.0714767077861428,0.0440405436399964,0.115517251426139,0.784953744065077
24,20,Raw Modified Lie,0.0715626485554387,0.0440623707962322,0.115625019351671,0.784676647028617
24,20,MSS-Constrained Modified Lie,0.0614522385159023,0.0454342005802342,0.106886439096136,0.859849794366121
26,1,Linear Elfouhaily,0.0744098737946681,0.0459003879018107,0.120310261696479,0.785403611434431
26,1,Raw Modified Lie,0.0744987924025274,0.0459272889455043,0.120426081348032,0.785164740629549
26,1,MSS-Constrained Modified Lie,0.0642086874060948,0.0474751101944566,0.111683797600551,0.859876529151158
26,2,Linear Elfouhaily,0.0726467399779022,0.0447279119600634,0.117374651937966,0.784659517998983
26,2,Raw Modified Lie,0.0727313257680011,0.0447455791297688,0.11747690489777,0.784357971459195
26,2,MSS-Constrained Modified Lie,0.0641316487758664,0.0474132742390513,0.111544923014918,0.859832330739713
26,3,Linear Elfouhaily,0.0738632580213448,0.0442544075717375,0.118117665593082,0.774041125337741
26,3,Raw Modified Lie,0.073955035011671,0.0442756104949221,0.118230645506593,0.773745979877758
26,3,MSS-Constrained Modified Lie,0.0641851732187849,0.0473882497724616,0.111573422991246,0.859246903312786
26,4,Linear Elfouhaily,0.0731651598341846,0.0456404284844999,0.118805588318685,0.789810119160066
26,4,Raw Modified Lie,0.0732645740794806,0.0456615726732511,0.118926146752732,0.789456887593125
26,4,MSS-Constrained Modified Lie,0.0641550771678672,0.0474613387437226,0.11161641591159,0.860110949190194
26,5,Linear Elfouhaily,0.0742294783511122,0.0458061173175354,0.120035595668648,0.78554946332245
26,5,Raw Modified Lie,0.0743118838949473,0.0458266904471044,0.120138574342052,0.785290080056142
26,5,MSS-Constrained Modified Lie,0.0642006231980046,0.047469905335837,0.111670528533842,0.859883391931291
26,6,Linear Elfouhaily,0.0742777472054489,0.0444175907425757,0.118695337948025,0.773300226575186
26,6,Raw Modified Lie,0.0743737061951703,0.0444390780718391,0.118812784267009,0.772988100478653
26,6,MSS-Constrained Modified Lie,0.0642032926651291,0.0473969824468251,0.111600275111954,0.859204802370336
26,7,Linear Elfouhaily,0.0727391581361934,0.0443324194456879,0.117071577581881,0.780686342224215
26,7,Raw Modified Lie,0.0728339847190794,0.044357550141008,0.117191534860087,0.780399065598915
26,7,MSS-Constrained Modified Lie,0.0641361717772768,0.0473926309284373,0.111528802705714,0.859614816336072
26,8,Linear Elfouhaily,0.0762842530455437,0.0454681612228477,0.121752414268391,0.772033679504158
26,8,Raw Modified Lie,0.0763757302847334,0.0454889818358411,0.121864712120575,0.771747835669571
26,8,MSS-Constrained Modified Lie,0.0642886193490673,0.0474523529217809,0.111740972270848,0.859135819775621
26,9,Linear Elfouhaily,0.0744804281762024,0.0456828827958361,0.120163310972038,0.783169324830611
26,9,Raw Modified Lie,0.0745438786493146,0.0457024634658582,0.120246342115173,0.783003695934994
26,9,MSS-Constrained Modified Lie,0.0642106297844628,0.0474634629661205,0.111674092750583,0.859758040300636
26,10,Linear Elfouhaily,0.069934088997145,0.0451855122531995,0.115119601250345,0.803813219121112
26,10,Raw Modified Lie,0.0700279428519068,0.0452027482351409,0.115230691087048,0.803427579094749
26,10,MSS-Constrained Modified Lie,0.0640103053120723,0.0474373787231991,0.111447684035271,0.860865675882824
26,11,Linear Elfouhaily,0.0743856386201423,0.0452890332263395,0.119674671846482,0.780282698154247
26,11,Raw Modified Lie,0.0744914102255784,0.0453139330875054,0.119805343313084,0.779942850603734
26,11,MSS-Constrained Modified Lie,0.0642083692652306,0.0474432059856115,0.111651575250842,0.859589683162163
26,12,Linear Elfouhaily,0.076665459277829,0.0456507555108225,0.122316214788651,0.771656668885224
26,12,Raw Modified Lie,0.0767465731519477,0.0456671519652464,0.122413725117194,0.77138726988805
26,12,MSS-Constrained Modified Lie,0.064304191156206,0.0474616286869771,0.111765819843183,0.859115745618552
26,13,Linear Elfouhaily,0.0726906990509547,0.0454225549580265,0.118113254008981,0.790489957258894
26,13,Raw Modified Lie,0.072779237103198,0.045440254936141,0.118219492039339,0.790162891854372
26,13,MSS-Constrained Modified Lie,0.0641337604326132,0.0474498101265338,0.111583570559147,0.860149392340503
26,14,Linear Elfouhaily,0.076057726100206,0.0453962068544378,0.121453932954644,0.772570488662812
26,14,Raw Modified Lie,0.0761299739337584,0.0454178651551199,0.121547839088878,0.772387999774902
26,14,MSS-Constrained Modified Lie,0.0642782603416281,0.0474486408553792,0.111726901197007,0.859171438361312
26,15,Linear Elfouhaily,0.0731977012573273,0.0444080410204503,0.117605742277778,0.7789006863404
26,15,Raw Modified Lie,0.0732713105689621,0.0444274862393443,0.117698796808306,0.778679767802395
26,15,MSS-Constrained Modified Lie,0.0641553720997177,0.0473963642004629,0.111551736300181,0.859520026198508
26,16,Linear Elfouhaily,0.0756614281049358,0.0441507053224308,0.119812133427367,0.763891285884027
26,16,Raw Modified Lie,0.0757483119964397,0.0441765733189003,0.11992488531534,0.76367668729685
26,16,MSS-Constrained Modified Lie,0.0642621095570349,0.0473829441514344,0.111645053708469,0.858684318956236
26,17,Linear Elfouhaily,0.0758324768602755,0.0452731520265321,0.121105628886808,0.772667678198727
26,17,Raw Modified Lie,0.0759097038755736,0.0452940800281139,0.121203783903688,0.772453015520819
26,17,MSS-Constrained Modified Lie,0.0642689485878283,0.0474421664721623,0.111711115059991,0.859175054253754
26,18,Linear Elfouhaily,0.0784211548477614,0.0457988946518945,0.124220049499656,0.764206771349971
26,18,Raw Modified Lie,0.0785107700693727,0.0458216819413928,0.124332452010765,0.763960483065126
26,18,MSS-Constrained Modified Lie,0.0643773050074783,0.0474696459175447,0.111846950925023,0.8587002712548
26,19,Linear Elfouhaily,0.0779963551420803,0.0451245389608699,0.12312089410295,0.760622616774631
26,19,Raw Modified Lie,0.0780684992078732,0.0451358199575966,0.12320431916547,0.760366111942076
26,19,MSS-Constrained Modified Lie,0.0643591236343935,0.0474338644046877,0.111792988039081,0.858497812718786
26,20,Linear Elfouhaily,0.075165852253264,0.0452956821703504,0.120461534423614,0.776279485500013
26,20,Raw Modified Lie,0.0752513411308053,0.0453174101480161,0.120568751278821,0.776024475590029
26,20,MSS-Constrained Modified Lie,0.0642409629809056,0.0474433880012461,0.111684350982152,0.859373240456108
28,1,Linear Elfouhaily,0.0782343543984399,0.0470973920996788,0.125331746498119,0.775889149339922
28,1,Raw Modified Lie,0.0783229531350368,0.0471241996462208,0.125447152781258,0.775670842541316
28,1,MSS-Constrained Modified Lie,0.0668082000724969,0.049337101166188,0.116145301238685,0.859353655469432
28,2,Linear Elfouhaily,0.0758020355457483,0.0458664779669131,0.121668513512661,0.777870429399388
28,2,Raw Modified Lie,0.0758863171688766,0.0458840785639765,0.121770395732853,0.777587497312866
28,2,MSS-Constrained Modified Lie,0.0667027120886061,0.0492713577396289,0.115974069828235,0.859459702654489
28,3,Linear Elfouhaily,0.0778769442318017,0.0454213764421878,0.123298320673989,0.763705106229504
28,3,Raw Modified Lie,0.0779683915829088,0.0454425015583705,0.123410893141279,0.763434580397588
28,3,MSS-Constrained Modified Lie,0.066793045699677,0.0492475399102866,0.116040585609964,0.858670705557127
28,4,Linear Elfouhaily,0.0763110475468107,0.0468106360219873,0.123121683568798,0.783210612172386
28,4,Raw Modified Lie,0.0764101066204344,0.0468317038195632,0.123241810439998,0.782878878706597
28,4,MSS-Constrained Modified Lie,0.066725657028946,0.0493217442846703,0.116047401313616,0.859751187156604
28,5,Linear Elfouhaily,0.078202187546671,0.0470292811074113,0.125231468654082,0.775487352411026
